6.055427966,46.2324376,1.25E+09
6.05508171,46.23166688,1.25E+09
6.055444814,46.23321343,1.25E+09
6.053401139,46.23464238,1.25E+09
6.055716891,46.23497882,1.25E+09
6.055658301,46.23482585,1.25E+09
6.055783191,46.23529935,1.25E+09
6.05595611,46.23540421,1.25E+09
6.055939765,46.23543153,1.25E+09
6.053493927,46.23479803,1.25E+09
6.045263823,46.23756648,1.25E+09
6.048034041,46.23745115,1.25E+09
6.161288095,46.33456552,1.25E+09
6.160949801,46.33472008,1.25E+09
6.160758694,46.33459452,1.25E+09
6.160660793,46.33484648,1.25E+09
6.160673282,46.33472654,1.25E+09
6.16102725,46.33460952,1.25E+09
6.160971091,46.3346941,1.25E+09
6.160980479,46.33461346,1.25E+09
6.160589463,46.33468094,1.25E+09
6.160905042,46.33463383,1.25E+09
6.16076037,46.33435874,1.25E+09
6.161069662,46.33500431,1.25E+09
6.161060023,46.33491043,1.25E+09
6.265081749,46.42937059,1.25E+09
6.305469096,46.44937551,1.25E+09
6.346408475,46.46846738,1.25E+09
6.382956325,46.47460092,1.25E+09
6.440583731,46.48538038,1.25E+09
6.482681992,46.50359341,1.25E+09
6.490630547,46.50920266,1.25E+09
6.504994861,46.51669272,1.25E+09
6.519486747,46.52296431,1.25E+09
6.537617551,46.52761761,1.25E+09
6.660598464,46.54278751,1.25E+09
6.657072786,46.54176709,1.25E+09
6.749506116,46.49494337,1.25E+09
6.806038511,46.47486201,1.25E+09
6.855775616,46.47636413,1.25E+09
6.901106943,46.44833749,1.25E+09
6.922658568,46.37801863,1.25E+09
6.972194339,46.27301295,1.25E+09
7.003640462,46.23054664,1.25E+09
7.066358783,46.1211372,1.25E+09
7.079837549,46.10977562,1.25E+09
7.079054931,46.10278754,1.25E+09
7.08258983,46.09868796,1.25E+09
7.095919733,46.10515099,1.25E+09
7.125968761,46.13058612,1.25E+09
7.16832116,46.15546712,1.25E+09
7.281442025,46.21023948,1.25E+09
7.294059635,46.21049052,1.25E+09
7.309577549,46.21327138,1.25E+09
7.307536556,46.1915672,1.25E+09
7.308851006,46.19430809,1.25E+09
7.310950253,46.21258909,1.25E+09
7.294299609,46.21040519,1.25E+09
7.268761049,46.20635355,1.25E+09
7.16435627,46.15421184,1.25E+09
7.129960389,46.13332532,1.25E+09
7.097775067,46.11519527,1.25E+09
7.078048013,46.11354278,1.25E+09
7.075629165,46.10558517,1.25E+09
7.072583182,46.1009649,1.25E+09
7.055628526,46.07322425,1.25E+09
7.08905722,46.08059001,1.25E+09
7.129681272,46.07847517,1.25E+09
7.158419287,46.08063737,1.25E+09
7.207315435,46.08673,1.25E+09
7.219016233,46.09054008,1.25E+09
7.219398196,46.09326587,1.25E+09
7.219641522,46.09935373,1.25E+09
7.219538593,46.09899029,1.25E+09
7.219494085,46.09892215,1.25E+09
7.219493498,46.09891377,1.25E+09
7.219340947,46.09868896,1.25E+09
7.219408338,46.09871788,1.25E+09
7.219598523,46.0989369,1.25E+09
7.21956223,46.09896364,1.25E+09
7.219568348,46.09895123,1.25E+09
7.219568348,46.09885526,1.25E+09
7.219576143,46.0988768,1.25E+09
7.218622702,46.09761323,1.25E+09
7.217691725,46.09552932,1.25E+09
7.217564823,46.09234135,1.25E+09
7.214343742,46.08729679,1.25E+09
7.057291244,46.08822089,1.25E+09
7.074832717,46.10414575,1.25E+09
7.082766269,46.11036067,1.25E+09
7.093146833,46.11400152,1.25E+09
7.124320795,46.12906556,1.25E+09
7.171176706,46.15621679,1.25E+09
7.294027281,46.21262907,1.25E+09
7.305155762,46.21431459,1.25E+09
7.307469669,46.1944997,1.25E+09
7.30722542,46.19336127,1.25E+09
7.303680799,46.19493329,1.25E+09
7.313811079,46.2108936,1.25E+09
7.302150012,46.21221199,1.25E+09
7.274736338,46.20877105,1.25E+09
7.168256536,46.15555077,1.25E+09
7.135688663,46.13704118,1.25E+09
7.104392744,46.11758076,1.25E+09
7.080078948,46.11508421,1.25E+09
7.083404215,46.11005465,1.25E+09
6.976146657,46.26640718,1.25E+09
6.964313929,46.28825946,1.25E+09
6.939318684,46.32269482,1.25E+09
6.92617402,46.35170793,1.25E+09
6.923825328,46.38098876,1.25E+09
6.930796554,46.41335412,1.25E+09
6.864390952,46.47190127,1.25E+09
6.625386941,46.55100051,1.25E+09
6.620177087,46.52326732,1.25E+09
6.622425448,46.52298585,1.25E+09
6.622382616,46.52228647,1.25E+09
6.621182077,46.52307395,1.25E+09
6.620554691,46.52325567,1.25E+09
6.618863643,46.52326061,1.25E+09
6.637256968,46.52517487,1.25E+09
6.629755838,46.53180479,1.25E+09
6.623953552,46.53473309,1.25E+09
6.630293621,46.54635493,1.25E+09
6.666601581,46.53592122,1.25E+09
6.684488137,46.51938993,1.25E+09
6.712209846,46.50367454,1.25E+09
6.767279683,46.4884453,1.25E+09
6.815639307,46.47498707,1.25E+09
6.860272505,46.47558495,1.25E+09
6.913413081,46.44128194,1.25E+09
6.933893583,46.40586699,1.25E+09
6.922568798,46.36697347,1.25E+09
6.931479847,46.33747764,1.25E+09
6.947610227,46.31122369,1.25E+09
6.976261656,46.26670859,1.25E+09
6.996747691,46.24069193,1.25E+09
7.001890489,46.23451321,1.25E+09
7.003483637,46.22804632,1.25E+09
7.028743247,46.16704822,1.25E+09
7.037390685,46.14330121,1.25E+09
7.063366697,46.12509195,1.25E+09
7.077198256,46.11085697,1.25E+09
7.077343599,46.11120515,1.25E+09
7.106274648,46.11801653,1.25E+09
7.140553183,46.14006185,1.25E+09
7.176376418,46.15814002,1.25E+09
7.293813291,46.21126098,1.25E+09
7.309393902,46.21310894,1.25E+09
7.309464896,46.19192302,1.25E+09
7.312041409,46.19240154,1.25E+09
7.309125513,46.19251344,1.25E+09
7.307602354,46.1901774,1.25E+09
7.313407072,46.18882129,1.25E+09
7.324626245,46.18403112,1.25E+09
7.322084434,46.19799629,1.25E+09
7.418086441,46.24492537,1.25E+09
7.491790332,46.27290139,1.25E+09
7.56723221,46.30523591,1.25E+09
7.669418803,46.29828187,1.25E+09
7.702881778,46.30151527,1.25E+09
7.756800613,46.30614962,1.25E+09
7.80752519,46.30180897,1.25E+09
7.836861085,46.29895208,1.25E+09
7.880049998,46.291746,1.25E+09
7.8822277,46.29158062,1.25E+09
7.890787128,46.29388305,1.25E+09
7.880346047,46.29581985,1.25E+09
7.881597381,46.29785716,1.25E+09
7.875618572,46.29797157,1.25E+09
7.876660861,46.29622436,1.25E+09
7.878799,46.29704973,1.25E+09
7.874301524,46.29397215,1.25E+09
7.849630994,46.29818916,1.25E+09
7.80069436,46.30322576,1.25E+09
7.755784978,46.30676024,1.25E+09
7.660695843,46.29834331,1.25E+09
7.63886376,46.31174999,1.25E+09
7.563556663,46.30256032,1.25E+09
7.557738954,46.2932891,1.25E+09
7.411646041,46.24526551,1.25E+09
7.38378536,46.23096524,1.25E+09
7.381983754,46.23138198,1.25E+09
7.306950326,46.19241202,1.25E+09
7.305670662,46.21496436,1.25E+09
7.25844293,46.20099366,1.25E+09
7.130897737,46.13584567,1.25E+09
7.079408228,46.11648877,1.25E+09
7.082472232,46.09907604,1.25E+09
7.109967797,46.11918556,1.25E+09
7.303394138,46.19291418,1.25E+09
7.309537735,46.19178597,1.25E+09
7.304855522,46.19553159,1.25E+09
7.313160392,46.21125872,1.25E+09
7.301147453,46.21183011,1.25E+09
7.275880802,46.20923675,1.25E+09
7.171877098,46.15662331,1.25E+09
7.138726012,46.13896793,1.25E+09
7.110708338,46.12100275,1.25E+09
7.081069605,46.11456453,1.25E+09
7.079386519,46.10995759,1.25E+09
7.079821204,46.10648639,1.25E+09
7.076769271,46.10939877,1.25E+09
7.133908515,46.13570813,1.25E+09
7.163768112,46.15319294,1.25E+09
7.264490638,46.20438581,1.25E+09
7.301820184,46.21342577,1.25E+09
7.350574847,46.22093235,1.25E+09
7.361659742,46.22022928,1.25E+09
7.372114486,46.22139067,1.25E+09
7.329454471,46.20000166,1.25E+09
7.319919221,46.18501423,1.25E+09
7.308288413,46.19226676,1.25E+09
7.305897141,46.19327921,1.25E+09
7.306563586,46.19510487,1.25E+09
7.16143501,46.15269153,1.25E+09
7.135501328,46.13543756,1.25E+09
7.090767295,46.11363934,1.25E+09
7.055813012,46.08829566,1.25E+09
7.215619551,46.08535185,1.25E+09
7.215298357,46.08791361,1.25E+09
7.212853776,46.09047981,1.25E+09
7.219160653,46.0888761,1.25E+09
7.223684197,46.09036574,1.25E+09
7.217446303,46.09979328,1.25E+09
7.219490145,46.09876909,1.25E+09
7.219463575,46.09899482,1.25E+09
7.219555859,46.09906372,1.25E+09
7.219681504,46.09903304,1.25E+09
7.219622747,46.09905014,1.25E+09
7.219561643,46.09909037,1.25E+09
7.219447984,46.09908928,1.25E+09
